,season_number,startup_name,episode_number,pitch_number,air_date,industry,busniess_description,year_founded,presenter_count,male_presenter,female_presenters,trans_presenters,couple_presenter,pitchers_avg_age,pitcher_city,pitcher_state,yearly_revenue,monthly_sales,gross_margin,net_margin,cash_burn,sku,patents,finance_type,original_ask_amount,original_offered_equity,valueation_requested,received_offer,accepted_offer,deal_amount,deal_equity,deal_debt,debt_interest,deal_valuation,sharks_in_deal,namita_investment_amount,namita_investment_equtiy,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equtiy,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equtiy,anupam_debt_amount,aman_investment_amount,aman_investment_equtiy,aman_debt_amount,peyush_investment_amount,peyush_investment_equtiy,peyush_debt_amount,amit_investment_amount,amit_investment_equtiy,amit_debt_amount,ashneer_investment_amount,ashneer_investment_equtiy,ashneer_debt_amount,guest_investment_amount,guest_investment_equtiy,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,amit_present,ashneer_present,guest_present,multiple_pitcher_cities
180,2,Freebowler,10,181,2023-01-13 00:00:00,Sports,Non-Electric & Portable Bowling Machines,2019.0,2,2.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,7.5,1000.0,1,1.0,25.0,7.5,50.0,10.0,333.3333333,1.0,25.0,7.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
181,2,ABCSports&Fitness,11,182,2023-01-16 00:00:00,Sports,Sports training institute,2019.0,2,2.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,2.0,2000.0,1,1.0,40.0,10.0,0.0,0.0,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
182,2,Primebook,11,183,2023-01-16 00:00:00,Technology,Android Apps on Windows laptops,2019.0,4,4.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,1.5,5000.0,1,1.0,75.0,3.0,0.0,0.0,2500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1.5,0.0,37.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
183,2,DailyDump,11,184,2023-01-16 00:00:00,Manufacturing,Compost Bins,2006.0,2,1.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,4.0,2000.0,1,1.0,30.0,4.0,50.0,10.0,750.0,1.0,30.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
184,2,GharSoaps,12,185,2023-01-17 00:00:00,Fashion,Pure Organic Soaps,2019.0,2,2.0,0.0,0.0,0.0,Middle,Pune,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,2.0,3000.0,1,1.0,60.0,4.0,0.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
185,2,Janitri,12,186,2023-01-17 00:00:00,Healthcare,Pregnancy Monitoring systems,2021.0,1,1.0,0.0,0.0,0.0,Middle,Alwar,Rajasthan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.5,4000.0,1,1.0,100.0,2.5,0.0,0.0,4000.0,1.0,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
186,2,JaipurWatchCompany,12,187,2023-01-17 00:00:00,Manufacturing,Made in India Imperial Automatic Watches,2019.0,1,1.0,0.0,0.0,0.0,Middle,Jaipur,Rajasthan,0.0,0.0,75.0,0.0,0.0,0.0,0.0,3.0,50.0,2.0,2500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
187,2,InsideFPV,13,188,2023-01-18 00:00:00,Manufacturing,Plug and Fly Drones,2019.0,3,2.0,1.0,0.0,0.0,Young,Surat,Gujarat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,4.0,1875.0,1,1.0,75.0,15.0,0.0,0.0,500.0,4.0,18.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,3.75,0.0,18.75,3.75,0.0,18.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
188,2,Angrakhaa,13,189,2023-01-18 00:00:00,Fashion,Contemporary Indian clothing,2019.0,2,0.0,2.0,0.0,0.0,Young,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,5.0,800.0,1,1.0,40.0,20.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
189,2,Diabexy,13,190,2023-01-18 00:00:00,Food,Diabetes Friendly Food Products,2016.0,2,1.0,1.0,0.0,1.0,Middle,Gurgaon,Haryana,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,1.0,15000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
190,2,Kyari,14,191,2023-01-19 00:00:00,Manufacturing,Smart stick Guardian,2018.0,2,1.0,1.0,0.0,0.0,Young,Ghaziabad,Uttar Pradesh,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,1.0,5100.0,1,1.0,51.0,6.0,0.0,0.0,850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,3.0,0.0,0.0,0.0,0.0,25.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
191,2,MoppFoods,14,192,2023-01-19 00:00:00,Food,Mad over Parathas Pakodas,2019.0,2,1.0,1.0,0.0,1.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,2.25,3333.333333,1,1.0,75.0,5.0,0.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
192,2,Econiture,14,193,2023-01-19 00:00:00,Household,Furniture from plastic waste,2019.0,4,4.0,0.0,0.0,0.0,Middle,Amaravati,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,8.0,625.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
193,2,Dobiee,15,194,2023-01-20 00:00:00,Food,CANDIES MUSKIEE TOYS,2021.0,2,2.0,0.0,0.0,0.0,Middle,Shinde,Maharashtra,0.0,32.0,23.0,0.0,0.0,0.0,0.0,3.0,72.0,2.0,3600.0,1,1.0,72.0,6.5,0.0,0.0,1107.692308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
194,2,FastBeetle,15,195,2023-01-20 00:00:00,Services,Local courier and parcel service,2019.0,2,2.0,0.0,0.0,0.0,Young,Srinagar,Jammu & Kashmir,0.0,25.0,54.0,0.0,1.0,0.0,0.0,3.0,90.0,3.0,3000.0,1,1.0,90.0,7.5,0.0,0.0,1200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.75,0.0,45.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
195,2,Pflow,15,196,2023-01-20 00:00:00,Healthcare,Disposable uroflowmetry system,2021.0,2,1.0,1.0,0.0,1.0,Middle,Dhule,Maharashtra,0.0,0.0,80.0,0.0,0.0,0.0,0.0,3.0,60.0,1.0,6000.0,1,1.0,60.0,6.0,0.0,0.0,1000.0,2.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
196,2,VSMani,16,197,2023-01-23 00:00:00,Food,Coffee and snacks,2020.0,3,3.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,63.0,0.0,0.0,1.0,0.0,0.0,3.0,60.0,1.5,4000.0,1,1.0,19.0,1.0,41.0,10.0,1900.0,1.0,19.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
197,2,Sepal,16,198,2023-01-23 00:00:00,Manufacturing,Bike Accessories,2019.0,2,2.0,0.0,0.0,0.0,Middle,Hyderabad,Telangana,0.0,0.0,37.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,5000.0,1,1.0,50.0,2.0,0.0,0.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
198,2,Solinas,16,199,2023-01-23 00:00:00,Services,"Products organise the management of pipelines,manholes and septic tanks",2020.0,4,3.0,1.0,0.0,0.0,Middle,Chennai,Tamil Nadu,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,2.0,4500.0,1,1.0,90.0,3.0,0.0,0.0,3000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.5,0.0,0.0,0.0,0.0,45.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
199,2,AvimeeHerbal,17,200,2023-01-24 00:00:00,Fashion,Ayurveda hair skin products,2021.0,5,3.0,2.0,0.0,1.0,Middle,Surat,Gujarat,0.0,165.0,69.0,0.0,0.0,0.0,0.0,3.0,280.0,0.5,56000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
200,2,eyenic,17,201,2023-01-24 00:00:00,Fashion,Eyewear,2017.0,2,2.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,15.0,45.0,21.0,0.0,0.0,0.0,3.0,75.0,6.0,1250.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
201,2,ekatra,17,202,2023-01-24 00:00:00,Household,Handmade paper goods,2019.0,2,0.0,2.0,0.0,0.0,Middle,Kota,Rajasthan,0.0,5.0,80.0,28.0,0.0,0.0,0.0,3.0,40.0,10.0,400.0,1,1.0,20.0,20.0,20.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
202,2,Raasa,18,203,2023-01-25 00:00:00,Food,Food karts,2022.0,1,1.0,0.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,50.0,25.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
203,2,NeoMotion,18,204,2023-01-25 00:00:00,Manufacturing,Wheelchairs,2020.0,3,3.0,0.0,0.0,0.0,Middle,Chennai,Tamil Nadu,470.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,10000.0,1,1.0,100.0,1.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
204,2,licksters,18,205,2023-01-25 00:00:00,Food,Icecreams ice-pops,2019.0,2,1.0,1.0,0.0,1.0,Middle,Nagpur,Maharashtra,86.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,25.0,5.0,25.0,0.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
205,2,Sayonara,18,206,2023-01-25 00:00:00,Fashion,Petticoat,2019.0,1,1.0,0.0,0.0,0.0,Middle,Kolkata,West Bengal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,100.0,1.0,10000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
206,2,PMV,19,207,2023-01-26 00:00:00,Automobile,Personal Mobility Vehicle,2018.0,1,1.0,0.0,0.0,0.0,Middle,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,10000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
207,2,SpiceStory,19,208,2023-01-26 00:00:00,Food,Indian Sauces Chutneys,2019.0,3,2.0,1.0,0.0,0.0,Middle,Mumbai,Maharashtra,410.0,57.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,2.0,3500.0,1,1.0,70.0,5.0,0.0,0.0,1400.0,1.0,70.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
208,2,Bullspree,19,209,2023-01-26 00:00:00,Technology,App to learn stock market basics,2019.0,3,3.0,0.0,0.0,0.0,Middle,Ahmedabad,Gujarat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,75.0,1.5,5000.0,1,1.0,75.0,2.86,0.0,0.0,2622.377622,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1.43,0.0,37.5,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
209,2,Snitch,20,210,2023-01-27 00:00:00,Fashion,Menswear,2020.0,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.5,30000.0,1,1.0,150.0,1.5,0.0,0.0,10000.0,5.0,30.0,0.3,0.0,30.0,0.3,0.0,30.0,0.3,0.0,30.0,0.3,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
210,2,Portl,20,211,2023-01-27 00:00:00,Services,Portl studio gym,2019.0,3,3.0,0.0,0.0,0.0,Middle,Hyderabad,Telangana,0.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,150.0,1.0,15000.0,1,1.0,150.0,2.5,0.0,0.0,6000.0,3.0,50.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.833,0.0,50.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
211,2,FatToSlim,20,212,2023-01-27 00:00:00,Fashion,Diet Plan Weight Loss,2019.0,1,0.0,1.0,0.0,0.0,Middle,Bangalore,Karnataka,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,1.0,2000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
212,2,CheeseCake&Co.,21,213,2023-01-30 00:00:00,Food,Cakes Slices,2018.0,2,1.0,1.0,0.0,1.0,Middle,Delhi,Delhi,0.0,194.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.0,5000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
213,2,Dabble,21,214,2023-01-30 00:00:00,Manufacturing,Paints Crayons Brushes,2019.0,2,0.0,2.0,0.0,0.0,Middle,Bangalore,Karnataka,33.0,8.7,75.0,0.0,0.0,0.0,0.0,3.0,50.0,10.0,500.0,1,1.0,15.0,10.0,35.0,0.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
214,2,CloudTailor,21,215,2023-01-30 00:00:00,Services,Custom tailor online,2019.0,3,2.0,1.0,0.0,1.0,Middle,"Bangalore,Hyderabad","Karnataka,Telangana",0.0,34.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,1.4,7142.857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
215,2,BeUnic,21,216,2023-01-30 00:00:00,Services,Platform for LGBTQ+ creators and entrepreneurs,2019.0,3,1.0,1.0,1.0,0.0,Middle,Noida,Uttar Pradesh,50.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,10.0,1000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
216,2,Broomees,22,217,2023-01-31 00:00:00,Services,Helpers homemakers for your home,2019.0,3,2.0,1.0,0.0,0.0,Middle,Delhi,Delhi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,2.0,4000.0,1,1.0,100.0,3.0,0.0,0.0,3333.333333,3.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,1.0,0.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
217,2,Ravel,22,218,2023-01-31 00:00:00,Fashion,Custom Hair Products,2021.0,1,1.0,0.0,0.0,0.0,Middle,Amaravati,Maharashtra,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,2.5,3000.0,1,1.0,75.0,10.0,0.0,0.0,750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
218,2,HoneyVeda,22,219,2023-01-31 00:00:00,Food,Honey in natural nutritious form,2019.0,2,2.0,0.0,0.0,0.0,Middle,Ahmedabad,Gujarat,53.0,0.0,20.0,0.0,0.0,0.0,0.0,3.0,75.0,7.5,1000.0,1,1.0,50.0,20.0,25.0,12.0,250.0,2.0,0.0,0.0,0.0,25.0,10.0,12.5,25.0,10.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
219,2,PadCare,23,220,2023-02-01 00:00:00,Manufacturing,Menstrual hygiene disposal solution,2019.0,1,1.0,0.0,0.0,0.0,Young,Pune,Maharashtra,0.0,14.0,0.0,0.0,1.0,0.0,0.0,3.0,50.0,2.0,2500.0,1,1.0,100.0,4.0,0.0,0.0,2500.0,4.0,25.0,1.0,0.0,25.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
220,2,SwadeshiBlessings,23,221,2023-02-01 00:00:00,Household,Clay utensils and cookwares,2020.0,3,1.0,2.0,0.0,0.0,Middle,Udaipur,Rajasthan,120.0,28.0,60.0,0.0,0.0,0.0,0.0,3.0,50.0,5.0,1000.0,1,1.0,25.0,5.0,25.0,12.0,500.0,2.0,12.5,2.5,12.5,12.5,2.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
221,2,OLL,23,222,2023-02-01 00:00:00,Technology,Online Live Learning Skill development classes,2019.0,1,1.0,0.0,0.0,0.0,Young,Mumbai,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,2.0,1500.0,1,1.0,30.0,5.0,0.0,0.0,600.0,2.0,0.0,0.0,0.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
222,2,Febris,23,223,2023-02-01 00:00:00,Healthcare,"Scrubs, Lab Coats & Medical Apparel",2019.0,2,2.0,0.0,0.0,0.0,Middle,Ferozepur,Punjab,110.0,12.0,0.0,20.0,0.0,0.0,0.0,3.0,100.0,2.5,4000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
223,2,Geeani,24,224,2023-02-02 00:00:00,Automobile,Smallest EV tractor,2019.0,3,2.0,1.0,0.0,0.0,Middle,Ahmedabad,Gujarat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,7.5,1000.0,1,1.0,100.0,10.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,33.33,3.33,0.0,33.33,3.33,0.0,33.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
224,2,Amore,24,225,2023-02-02 00:00:00,Food,Gelato Ice Cream Online,2019.0,2,2.0,0.0,0.0,0.0,Middle,"Hyderabad,Mumbai","Telangana,Maharashtra",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,4.0,1875.0,1,1.0,75.0,7.5,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
225,2,LeafyAffair,24,226,2023-02-02 00:00:00,Fashion,Botanical Jewellery,2019.0,1,1.0,0.0,0.0,0.0,Middle,Bangalore,Karnataka,110.0,21.0,80.0,0.0,0.0,0.0,0.0,3.0,50.0,2.5,2000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
